b'Just imagine if this was due to driving and Washington reported 400 accidents, resulting in 30 people to hospital a\xe2\x80\xa6 https://t.co/2n6NaR88i1'
b'Lazy academics https://t.co/W9tNinCVZg'
b'@LindseyGrahamSC @realDonaldTrump @BarackObama @HillaryClinton Anything Obama did is NOTHING  compared to what Trum\xe2\x80\xa6 https://t.co/jDew53QYJ8'
b'Fighting Stigma \xe2\x80\x94 Ambulance drivers, swab collectors fight stigma: PATNA: With the stigma attached to Covid-19 stil\xe2\x80\xa6 https://t.co/Gm2RhyMw1O'
b'Fighting Stigma: Health Minister Stephen Donnelly shares NPHET advice behind new COVID-19 restrictions: Due to moun\xe2\x80\xa6 https://t.co/k1nqMahSol'
b'Fighting Stigma \xe2\x80\x94 Five months into it, people still stigmatise Covid-19 patients: ... the very fact that celebritie\xe2\x80\xa6 https://t.co/oj5VrsVuU2'
b'I was informed, in no uncertain terms, 3 times today, in 3 unrelated conversations; \xe2\x80\x9cThe virus / #COVID19 / \xe2\x80\x98Rona\xe2\x80\x99\xe2\x80\xa6 https://t.co/UilqZhiCX2'
b'@BillPlaschke Very informative \xf0\x9f\xa4\x94 Glad you made it through and proved that #Covid19 is real threat to all!'
b'UTC -7 | ZH \xe2\x80\x94   COVID-19 first appeared in a group of Chinese miners in 2012, scientists say: After conducting mult\xe2\x80\xa6 https://t.co/fGsVlzQKVy'
b'UTC -7 | ZH \xe2\x80\x94   Partygoers cram into Wuhan, China water park despite COVID-19 risks: Thousands of partygoers packed\xe2\x80\xa6 https://t.co/XIItz6IMyu'
b'Fighting Stigma \xe2\x80\x94 AP: Shunned by relatives over fear of infection, wife, children of Covid victim die by suicide: I\xe2\x80\xa6 https://t.co/odq6pkSfST'
b'Fighting Stigma: Coronavirus: Robin Swann set to recommend new Covid-19 measures: On Wednesday, the Republic of Ire\xe2\x80\xa6 https://t.co/VehhIk5II3'
b'This nursing home is in the same small complex as the ER for the region. In 2016, when my late husband was at that\xe2\x80\xa6 https://t.co/lvtJ6GM8n4'
b'Police seized drugs worth US$12,000 and arrested 23 people in a raid on a weekend rave at a private villa in the In\xe2\x80\xa6 https://t.co/6ACo2RDhmW'
b"Fighting Stigma: Public health expert warns Ireland's COVID-19 tracking system is 'antiquated': Emeritus Professor\xe2\x80\xa6 https://t.co/sNcJqxbvHG"
b'Fighting Stigma \xe2\x80\x94 Coronavirus in Ballarat: Out of Shadows suicide awareness walk turns virtual: There is still that\xe2\x80\xa6 https://t.co/QHjkutLxH6'
b'And that\xe2\x80\x99s why we run controls with each run. At least we caught the contamination. #Covid_19 https://t.co/ZqnxzyQxnw'
b'August 20th 2020. A warm 14C morning in Dorval. Day 77 of working from home. #covid19 @ Dorval, Quebec https://t.co/Jw0trwKdDR'
b'India records 69,652 new coronavirus cases: India recorded 69,652 new coronavirus cases in a single day on Thursday\xe2\x80\xa6 https://t.co/y0tBYY5O8v'
b'You bet your ass I will. For those who don\xe2\x80\x99t, oh well\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 https://t.co/kcjcgCtfIm'
b'How The COVID-19 Pandemic Will End | Answers With Joe https://t.co/nC5I3bjbcg via @answerswithjoe'
b'@EMmoxeygirl Indeed it is. You are right - it was a very different AM. COVID19 has robbed us of so much normalcy.'
b'102 new cases in Ontario. \n\n#WearADamnMask https://t.co/c1xSCl51T6'
b'Fighting Stigma \xe2\x80\x94 Karnataka Health Department trains officials to battle Covid-19 stigma: We should work towards er\xe2\x80\xa6 https://t.co/NQZXTsXVp1'
b'Fighting Stigma: Coronavirus in Ireland: review pay for nursing home staff, experts urge: Pay and working condition\xe2\x80\xa6 https://t.co/pi0fF6R1t0'
b'What out for #SaminiFBNconcert after Covid-19 .... #staysafe get familiar with *894# #akyesaaaaaaaaa \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe'
b'Incorporated Society of (UK) Musicians &amp; performing arts union Equity, fear venues will struggle \xe2\x80\x94 asking for Treas\xe2\x80\xa6 https://t.co/1eMYNyRfjz'
b'Check out this story from 680 NEWS: https://t.co/kQf52Pgyn9'
b'@soniaradbone It\xe2\x80\x99s going towards protecting all students in covid19 hotspots, K-8. K has large class sizes as well.'
b'Aaaah. Hello Thursday #coffee #morningrituals #morning #nespresso #latte #soy #soymilk #earlymorning #earlyriser\xe2\x80\xa6 https://t.co/bZ222qIxLa'
b'The closure of places of worship in Kenya has had a profound impact on the Church, which is struggling to retain fo\xe2\x80\xa6 https://t.co/kZQ8VqVKol'
b'"But the vaccine has not yet passed the advanced trials normally required to prove it works before being licensed,\xe2\x80\xa6 https://t.co/Am9ZXLdCfk'
b'Voters have been fed nothing but #COVID19 fear 24/7 for six months; not sure we\xe2\x80\x99ll be going to the polls any time s\xe2\x80\xa6 https://t.co/NYCScJIEW2'
b'Why not? https://t.co/nRpwGljxCf'
b'@NooDelegansa By that calculation, if everyone in Canada got Covid-19 at some point, 370,000 people in Canada would\xe2\x80\xa6 https://t.co/PnS6DEjiZJ'
b'OK, this is absolutely the WRONG way to do this. Even if it was only used for its intended purpose (doubtful), this\xe2\x80\xa6 https://t.co/AL1iu6b6Mr'
b'Probably the most succinct and accurate analysis of everything that\xe2\x80\x99s wrong with higher education, that I have seen\xe2\x80\xa6 https://t.co/fwqMNFjavx'
b"There's Been 22 Million COVID-19 Cases Worldwide But Less Than 1% Of Those Are In Canada https://t.co/WBL9wk8zny #Canada #Ontario #News"
b"Fighting Stigma : Vigilantes targeting Belfast man on child sex chat charges, court told: 'There isn't any possibil\xe2\x80\xa6 https://t.co/q012FCn35I"
b'Fighting Stigma: Coronavirus Northern Ireland updates: Rise in number of top GCSE grades awarded in Northern ...: L\xe2\x80\xa6 https://t.co/CCBSDUnhDj'
b'Good morning from #TheFortress ... The weather is mild and partly sunny!\nToday is a: #bikingday \nThe 2020 #skiing &amp;\xe2\x80\xa6 https://t.co/J3H2b1j1t6'
b'#TheFortress ... The weather is mild and partly sunny!\nToday is a: #bikingday \nThe 2020 #skiing &amp; #snowboarding sea\xe2\x80\xa6 https://t.co/NVAqcx9djq'
b'#cdnpoli In Mississippi 245 teachers and 199 students have tested positive for Covid-19 . Those positives have led\xe2\x80\xa6 https://t.co/XEKlsvzp7y'
b"\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad She's being serious. You can't make this stuff up! God bless America man https://t.co/T1m8uQXSFE"
b'This sister of a nurse agrees! \xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f https://t.co/DUn0hJcEyL'
b'This is a tough number since Florida is one of the states with the largest elder population in the US.  Our heart g\xe2\x80\xa6 https://t.co/uRwZJFmndK'
b'AS RECOMMENDED ON #TheBestShowEver @NEWSTALK1010 August 9, 2020. #pandemic #coronavirus #COVID19\n\nhttps://t.co/oN6aJM26eQ'
b'Almost 70% of Americans are embarrassed with what @realDonaldTrump has done to America! The damage he has done to A\xe2\x80\xa6 https://t.co/4TXxp4ZgoZ'
b'Posters helping revitalize Cree language https://t.co/olSt9kTglW https://t.co/29Kq0wVrZK'
b'#Edmonton placed under provincial health watch as new COVID-19 cases surge  https://t.co/TxQH1jjAAo'
b'The spread of coronavirus in Australia is not the fault of individuals but a result of neoliberalism | @RDNS_TAI https://t.co/9qbfoR78ME'
b'@KatyMontgomerie I bet they have a COVID-19 cure based on fruit juice and Coca-Cola!'
b'\xe2\x80\x9cThe COVID-19 pandemic is responsible for the sudden onset of a number of known stressors, including increased soci\xe2\x80\xa6 https://t.co/Fq339h4RF4'
